id,answer_score
4391686,2
3082918,1
438858,1
4230909,9
3618872,68
6414717,3
1639242,1
6062334,925
4398361,48
4298506,26
1771700,19
1757416,12
3691051,3
6269065,5
5504632,1
1430939,2
4635123,4
3578955,14
6805226,7
6156171,32
7255841,25
1826549,2
6825726,5
4184762,4
7423104,227
817304,42
4498508,3
6219731,6
6121239,2
988768,2
1638839,9
3408245,14
4571322,26
4496387,1
5132378,17
3045369,3
3639949,20
1757529,2
4249818,5
1850773,45
4403722,30
3375761,639
555592,12
4588873,11
5289166,6
6188501,3
1597726,1
4371575,11
921534,4
7084313,7
1594022,8
3916751,4
4855980,1
3093972,1
471911,10
7350460,1
4828938,1
5536580,16
2983490,2
6306144,2
3819757,23
1780836,3
4018973,40
2467313,1
3357562,2
2651520,1
856418,15
4483360,954
4540003,52
6139878,1
6434896,350
4435754,40
3168675,5
6452207,1
2892208,18
1114822,11
964149,43
452700,2
5321980,124
4407942,6
3615381,2
3483859,1
2299101,71
6940680,4
5804531,2
7016062,2
4145282,1
3607244,40
4549450,9
2470949,2
749046,1
6370379,1
3761938,35
3716787,29
1474710,2
2644996,2
6029166,8
6348151,2
6405643,8
550071,1
4130186,4
1113176,20
6264930,4
483516,3
6525643,23
6603110,1
239157,1
5820315,1
5955866,3
7024350,1
7215106,8
6565660,1
7080458,15
5655428,13
1955765,4
1643657,79
3475286,1
474466,1
7142991,9
7378496,9
7199762,20
3117861,3
2699480,1
657611,40
1322847,14
6646462,2
7082008,1
1915732,4
3481446,13
5472854,5
1121953,3
4706751,4
2719207,1
3301154,1
680301,6
3032551,1
4230177,1
2656473,2
6408119,1
4896390,40
5177055,3
5426814,14
2010185,5
2280824,1
1461474,11
6681447,1
4424316,2
3081018,1
605171,2
7284507,11
3294403,4435
1474711,611
3601055,5
7386469,2
6224295,26
5401454,3
3414401,1
2381818,11
3933288,1
4970778,1
2758857,1
2188544,2
1244670,2
4290032,1
5499372,3
2508087,32
1058630,2
4267548,14
924567,12
2616754,14
5749463,54
660024,1
3416246,12
903973,7
4779183,16
442736,12
56429,1
5537169,33
2624275,5
4486688,6
7051899,31
3352771,5
2181690,1100
6337154,60
7276509,3
3573643,1
595320,4
2665551,136
1445690,446
5528554,35
5500134,9
4112639,1
721210,1
4546115,18
4167411,1
1542220,61
556187,46
7246476,36
591782,134
1274665,5
6492682,3
6482991,3
2198878,2
1810673,213
6975441,2
1275721,1
880694,20
6185293,1
6946584,1
1043030,1
5317886,142
7425545,5
4714999,18
4784460,3
5567815,3
5293427,1
3982273,1
6005902,55
3771907,10
2318085,80
6013313,1
255394,1
286102,5
525620,2
1489690,34
4154770,27
1962760,6
423196,7
4550085,3
1667449,2
6249770,2
2696135,1
3379689,3
1615662,2
1184520,1
3216037,13
5481881,3
2762401,1
6562199,1
2303980,73
2973981,6
4893018,2
214788,1
695723,6
4628936,2
245570,1
7059278,8
4634658,2
6254634,3
1150891,1
2599292,27
4547739,5
4554956,1
7397096,13
7382916,5
492932,17
591783,2
776579,1
767098,8
5746741,14
6263109,1
2847336,8
2416058,132
7157919,9
5390975,2
436262,5
5697640,1
3189996,1
3923785,9
3420632,2
7039411,1
2086949,2
5313152,1
3545224,1
5803430,2
4661097,54
5864124,42
808035,2
1450586,1
2088677,3
4658264,1
6423466,1
6307446,3
5122582,1
329788,48
919399,1
1495491,1
5087196,5
418713,1
6663833,2
7293734,7
4657267,2
2283374,37
1931612,1
3000876,1
4046234,2
4733950,5
734175,1
3754556,1
6915432,1
1127936,2
4206393,1
3328071,2
5301460,13
1430587,168
6557421,2
3154214,7
404682,2
1262876,1
5933015,3
67770,39
1534652,17
4346755,6
1734249,3
6266889,17
2195048,13
5649113,1
4965679,1
5076525,2
3931552,1
711153,1
3435481,2
5780045,92
6669327,18
7029520,3
5821688,1
5483721,5
2846573,6
1982206,38
4361223,11
1599203,7
7024071,2
1606250,2
3272638,8
3779135,3
6457463,11
5322646,116
746115,10
1518087,7
1732077,3
5487988,6
4023639,2
5993197,2
6955887,136
1144064,3
105486,3
2009307,1
4698666,1
6618225,1
5249984,33
1156347,1
1513781,1
6101710,1
6374287,1152
4446826,22
1300515,3
2329265,4
2088604,6
2786570,10
3662774,1
891978,8
3142020,1
5898028,8
7233193,4
1620044,3
2700862,53
230534,2
1954535,506
3927626,1
4698760,2
1362402,3
4438559,1
712189,5
6846611,2
6822293,1
2690110,4
7132762,9
2660202,10
5557394,3
1987504,27
1528411,1
3317147,29
4301061,1
6390266,30
4037056,1
1344524,43
4805873,47
6244696,2
2870247,6
2082497,7
1481210,8
6827763,53
7090102,23
284666,1
2686660,2
4254729,2
7379145,2
2426046,67
2017040,1
5278867,2
4147347,3
6438122,11
3273725,7
4528537,2
189793,2
4483985,4
976701,2
182412,2
7268091,2
3602987,40
1647386,4
2750594,1
4761399,14
6712433,223
2329682,25
3227225,2
3031742,2
5572343,2
4824578,1
975404,2
2722706,1
1689203,1
2803680,1
6009735,1
6522935,1
664956,2
2502561,2
6461397,390
1607705,2
7383716,2
5202018,35
3935846,11
4869348,1
866982,1
5398157,1
4201295,1
4164330,1
3819196,1
2424712,11
1683433,18
661149,2
394696,207
5666115,18
5744402,2
2531524,6
6442323,1
2300339,294
4033296,9
6233444,2
6086037,288
1517470,50
4204541,1
5823193,76
267714,78
2622509,14
3924636,49
222907,4
324357,4
4965236,11
7423106,1
7234985,13
4464863,1
995616,16
7383806,1
220731,17
1736583,15
2354595,12
4111294,2
6234306,22
6241440,51
3100857,1
3148834,2
3394943,1
1701299,1
1710690,2
3926748,34
5066254,23
4791918,30
175081,24
1062530,12
3125993,2
5623776,1
6980093,241
4691753,7
1639869,251
1746577,2
5604623,4
2025816,53
6926166,7
263955,1
4343957,270
1531875,6
1581758,3
4785702,97
4667626,1
2750595,6
274997,83
1486726,1
6459093,1
6278345,4
538286,9
6292639,4
4556974,1
6442386,1
2651220,1
1022178,33
3884542,6
6806064,1
4464864,2
2609796,59
4582396,1
4481459,3
3273108,52
5308984,6
2053111,29
6447314,3
6888921,1
1040190,1
3468323,2
7308400,16
1810906,2
5276672,3
1905020,9
2934556,7
4195216,2493
4652653,8
415037,1
1705003,1
5616782,1
1150602,470
1929584,40
4642123,140
5034277,2
5962626,1
4545363,4
2854404,3
1003813,8
7278674,15
3787572,434
3799972,3
1742690,1
3692780,29
6671533,2
2409144,1
1145808,3
681649,6
4988946,1
2882007,1
596317,3
5379155,1
2728154,4
76290,2
302406,1
2290733,84
5776229,8
301559,3
5556454,2
3514284,1
1645324,1
2743897,10
3700579,7
5229198,48
3411602,1
6616022,5
3765284,1
1146370,1
2854153,1
2551684,56
845270,1
56023,1
6767589,1
7399408,386
3812272,1
4677330,4
1668110,18
3796599,1
3581833,1341
4434192,2
2452393,10
1591469,2
4704020,1
2454018,8
1609991,1
5526595,1550
7269473,1
2438186,10
5985746,47
4924752,15
6238320,2
3539770,2
2756770,29
7177300,15
6298317,8
387695,1
1662337,1
6624383,2
664619,2817
4505519,151
1429535,208
6490538,5
772043,6
893407,102
2592589,1
7305266,1
4526940,2
2663611,1
3275772,2
888359,5
4647911,2
6588438,1
3810926,7
1939834,97
5683067,22
2511563,2
1649552,1
272164,1
5483324,7
5890187,2
7328473,1
7212129,1
747867,2
1828573,3
41171,1
5671205,77
1047012,1
1649790,2
1482906,123
6322837,5
6583027,3
2425252,2
636834,1
4174693,1
6063123,4
864902,3
6213330,3
4200549,1
2626919,3
2728464,4
6857630,1
6257280,2
4531018,2
4541631,4
5947106,2
6189870,28
6192882,1
1529748,8
5813172,16
3499328,5
6999217,4
3609016,57
4265143,3
6650426,8
3309219,30
6250139,1
3374926,5
725889,11
5146822,10
7217703,23
4439792,22
6143051,7
4551163,1
2850446,8
4689492,1
1445177,2
5137871,5
3957635,2
6240396,8
1110046,2
4143742,9
4163775,14
4531988,9
2454685,6
6867506,1
5180815,10
2538607,4
955390,2
2399634,1
1333373,7
1979900,1
5879398,1
4692473,3
3504567,6
6479051,11
5675753,6
1538077,27
4420950,2
2606819,69
7084600,10
115269,874
303009,136
6973080,677
2899487,3
2167647,276
1870028,2
5683763,1
1111924,1
3393021,2
4124825,3
5911372,1
3888739,1
2426160,11
2642425,4
6092859,3
3451646,3
4228045,33
6701639,1
6861639,1
1102517,11
6214329,1
4887042,1
1558455,1
7249683,1
6320975,2
4264152,10
3336818,1
4548479,34
6131516,6
3599712,2
559815,1
1960606,1
5898473,1
4420198,2
2613948,3
1772178,1
2388170,1217
3416794,1
3295199,3
4408802,1
1100980,9
6395970,32
3675705,195
5095321,2
6135935,1
5523485,1
1553001,23
4421618,5
6418778,2
2685031,3
4555994,6
7086960,1
6994032,4
1792323,1
3442332,1
6443009,32
5571856,1
1655840,3
443400,1
5006499,1
2499570,1
5502491,2
2284200,19
3834801,1
874873,1
1487507,1
6464605,2
5541162,1
4538093,1
1998213,1
5303616,1
1166298,1
7218186,8
5354399,8
2583969,3
4233278,5
4254526,1
3755045,417
5917098,393
105300,116
5082857,153
1009711,15
4052358,1
2944945,1
1896464,9
1960874,51
1550694,3
3341816,1
5906297,11
275016,5
572229,2
6863484,1
2540765,1
5899404,6
1220480,6
582647,3
5448128,52
2687349,27
3353856,49
2436166,6
4204423,1
3482260,3
6834924,2
6861415,3
361805,1
4650984,2
922624,1
1498957,20
4353981,2
5608126,5
6504201,1
95890,2
2375518,2
4168125,26
4657022,5
753893,10
696734,2
2611656,3
6024695,1
4702737,1
1629303,4
4732470,1
2157081,11
6367252,1
941475,3
3083022,32
6567910,7
3861402,26
5819794,29
3153353,2
3534682,2
3530803,7
6129718,7
5229661,2
4263142,8
2373499,7
5538058,2
5191945,6
255626,3
5236523,16
7024072,2
2700027,2
3373258,1
5402802,2
1991035,1
5429953,109
1984757,1
3481504,4
6496652,3
5746481,1
7243990,1
2639580,56
4537334,9
6055502,3
614690,99
6383587,7
721789,3
4747150,1
2499571,2
1359782,2
6176449,3
501706,10
6214098,2
7017878,9
5348435,2
225493,1
7233454,1
2923608,28
2362023,30
3876571,8
1125420,1
1960925,4
172107,18
5952643,4
2549963,2
2109546,1
3352053,21
4598986,3
5815012,9
912421,3
6625148,3
2604862,23
3412486,22
6276704,8
324850,2
348578,2
1696679,20
5129118,1
3643531,6
3673266,3
3885592,4
3249256,1
7220419,2
5079122,2
1697307,22
3345720,2
7397578,3
1735965,1
6849558,11
3070992,1
4793185,1
7361511,1
4174766,3
1759969,6
6128703,93
902681,9
2300493,28
633223,9
1868914,2
4293557,9
5535538,1
3803787,1
1349222,2
739274,6
2849399,73
1339228,7
4358744,3
7338104,1
2289015,2
5751243,19
552715,20
2587487,75
1415336,6
4429562,22
5860039,4
4202293,14
3240198,12
174664,590
4028033,109
5602908,795
1377924,5
4877299,7
5437401,19
4947770,30
4901269,3
524701,15
1445178,4
5903015,1
5930755,9
7321450,15
1182410,22
772379,3
2327744,14
5624567,18
1639488,1
1560597,37
6383074,35
1657194,3
1773729,56
5513812,12
5129048,42
3572334,1
6406512,12
2444131,1
2501527,7
1581288,8
4307792,1
2064971,3
6892788,2
3390399,55
4012970,1
3192372,1
2483036,2
3536469,1
136604,12
1671355,1
6939256,43
146456,6
3216415,1
2152731,1
6172161,1
945480,4
2007864,3
1435397,7
4539463,15
7382637,4
6947263,1
3252224,2
4280169,2
188243,1
4356041,127
1630160,5
5321799,8
3432334,16
2411049,41
7352645,2
1873641,4
2355655,1
4013808,17
903051,9
4013318,5
18667,9
1914978,8
2534423,5
6972933,3
3788008,1
3199999,13
6219732,264
1430255,18
6376930,1
3254821,2
4462352,6
6312407,9
662730,4
2625663,8
3720670,1
3121899,1
4278329,2
1790606,7
6585560,3
4386591,2
5948598,1
4357236,3463
7392171,7
7071157,1
252415,29
5291307,17
5897787,2
4702859,1
4018940,1
5235431,1
4196249,17
3953588,8
5645225,1
1890932,2
1203000,1
4923782,48
1196238,1
5087876,20
1181329,9
2816734,1
2644997,1
713260,9
1685210,16
7018183,2
2687930,9
771805,59
1550695,4
1095400,1132
4003037,2
2941399,8
2763874,19
765308,27
908104,2
825081,3
1809062,2
6708410,21
5968026,4
5564446,1
741847,3
5766435,20
3091866,7
5933427,14
6718986,2
840471,1
4378615,76
2306155,496
1840903,17
658207,5
5256615,1
3610934,21
2754189,3
1606427,10
700034,9
4831590,73
347425,11
164726,1
2728465,1
781164,1
2516044,2
745038,18
3399642,3
2986129,3
4381184,14
547374,1
4989926,2
2752564,18
3577970,3
4965412,8
5468271,3
2591710,1
91734,2
4346940,1
3548259,15
3541032,13
2393247,27
689548,8
2512920,7
3354182,27
409389,29
5922535,2
3624766,29
3525484,3
1819202,43
7162964,2781
149232,2
5944694,1
6267402,1
6764413,16
6446324,4
6987364,1
7228411,2
6392410,28
5513878,6
2887101,2
502713,11
7028724,1
3348373,2
3509543,6
5003855,1
1853984,10
846500,3
4788600,4
4306860,1
2526445,33
4532159,5
5135490,6
4075832,55
5894846,10
2906731,7
3311866,67
7203938,13
5206912,1
1048458,9
2590916,9
3681636,2
4132779,3
6180891,1
5752872,1
1781617,53
6784647,8
3779986,6
7192938,6
3258201,24
1930870,3
3605154,7
3677007,4
6705700,17
6800376,11
1718368,8
1159473,10
917884,29
753550,19
490032,21
3388200,8
5452159,1
6607469,57
3415313,4
347963,20
2937021,9
5592559,2
282852,8
834580,1
355300,3
2175451,32
6606990,119
935683,21
2470276,3
1353245,2
2144163,7
2998513,1
7272235,2
5822382,1
1899285,16
2321305,60
2824612,9
1181347,16
3578849,2
4936784,4
6104870,6
3208562,31
6065503,31
6122435,1
2914048,2
6788070,15
3057628,11
4008230,2
1178095,2
6547813,142
4328161,1
36460,140
3413904,1
1643201,14
3677372,52
547375,1
3380116,13
1601662,1
397067,2
4194179,1
2990379,35
6455224,5
3165400,15
4593163,3
3689020,1
1677584,18
3205085,3
2668948,1
1890528,2
3275562,1
3543007,14
1975345,1
4426720,1
5308576,2
5805323,2
6214967,15
5464130,3
4218454,8
1150724,2
1338662,2
637978,8
7072313,1
7238122,8
3482261,56
4061281,2
715523,5
1829190,3
5539760,1
1638728,23
5870510,2
2662739,9
6975845,16
7052740,5
697485,324
1053491,15
4773144,10
2231879,50
2318312,7
4875801,1
7214166,1
3460798,11
7424556,3
5366863,4
3688569,3
6102442,3
5096072,77
6168549,1
7319716,10
2032762,2
5906222,1
5751058,11
3295012,1
2727504,16
3997268,1
3876654,4
70520,4
2438302,1
5155616,9
4308159,36
3968243,1
3511121,15
1557789,1
5842920,3
3415440,1
5593042,6
1773405,2
5108666,2
62631,6
1886106,4
4441254,29
125948,6
2274630,1
5088935,946
2163873,24
6938130,75
6639834,1
3201370,91
3988448,1
5594645,89
3460985,1
3231574,123
4676885,1
2623716,2
2957693,1
6549130,7
18965,3
757515,9
6291909,3
5739398,1
6308197,1
4334251,1
4489513,1
870777,7
7367719,2
3611098,2
2418984,2
5089327,8
1355232,1
6383588,1
2294565,1
2805486,2
5652360,1
5151993,8
5416102,1
6422493,8
3388439,2
1660184,1
6830819,26
6575250,1
2395710,2
5141588,134
3088117,200
3033529,10
5845741,16
732215,534
6523934,3
5712574,2
4301062,2
5132547,1
7269751,1
3380476,2547
2701521,49
6185956,3
2352085,18
7408457,2
6060456,2
6378957,2
2494452,29
1502763,1
3262039,59
1509934,5
5770230,1
3690956,2
3369225,6
2394534,1
2747814,1
6242219,1
4732487,5
6861956,5
6405165,8
6426803,30
522829,7
5076512,5
2814703,2
7090901,2
1875923,2
4920090,1
6890298,1
6662375,1
3503872,1
3184378,2
1802266,2
5477,6
4054677,52
5403655,14
7396711,9
4467976,3
317897,2
2522936,6
2980561,62
3428965,1
8207,22
1117319,239
3005063,351
5815121,5
3982515,18
2352079,2
831498,13
994754,49
4238615,475
6956845,32
5187309,3
2934248,3
4361887,1
4802229,2
2232362,1
5743879,11
6339863,10
6897581,2
6077663,4
571679,1
7406872,7
1544814,131
4782312,2
2701282,1
7350521,3
6085157,17
1765890,1
5174640,3
6549388,7
4529080,1
2747524,2
4872947,1
661674,3
4260422,1
7129288,1
2785486,3
238816,13
4006035,20
6659880,1
3146861,1
2552302,11
5104108,3
5449812,51
5655647,2
2690701,3
4278787,1
3080340,2
1690229,20
2503251,1
4681006,12
2841423,3
2530149,8
5933104,4
2788103,1
609598,3
3941396,2
2591198,1
4730283,1
2382321,1
7079835,2
862576,3
6465195,23
4825768,7
5603709,1
3801655,1
5523736,4
2623134,6
5964302,2
1580981,8
4450260,2
1662515,2
5423647,1
4993779,9
4543524,1
6179099,2
3281698,10
3317148,49
7030432,30
6870654,1
5177218,1
6884662,14
3604630,2
102119,7
1648728,1
448267,3
7271605,3
3977021,3
4265971,1
5345758,1
3362128,5
7106183,4
2146747,1
7394471,74
1774860,34
6115480,1
2435821,3
561086,1
4022448,1
2531464,11
4586523,21
6194844,2
410597,3
5916833,34
2575949,1
1672454,215
5112216,20
4886782,3
102386,10
6928951,2
5365176,32
5663949,1
6224840,2
2907093,44
4219043,2
4300733,9
1816501,5
1204808,1
5704140,12
2117924,1
175783,5
4131014,30
2729838,6
2085451,1
6535904,1
4401477,2
6277984,1
6705630,2
44872,1
4777953,1
3950155,166
5602826,32
6018128,11
3942188,8
2989466,2
2776338,7
838699,1
349149,164
4034910,1
2731925,1
5847966,1
1543922,1683
7023320,229
1089269,11
6291910,1
2175167,1
3385868,1
3955366,1
1547969,2
2915027,2072
6815594,5
4455736,1
6154758,16
1175505,39
2612457,9
6736151,272
4002189,2
2597727,1
5136284,17
632162,3
2953233,3
4924510,3
6202225,4
5043019,1
4832129,1
1321205,1
4231822,7
3184695,2
2077294,2
6936187,1
7234313,5
2350238,1028
544233,16
7384397,2
4990513,48
3976279,4
6109578,2
6931786,15
5392393,3
751724,6
5299614,2
5953622,4
5137571,1
5449305,155
3661118,2
4879503,3
730647,34
1438446,4
1623355,1
7013406,18
55376,1
795994,2
2033907,1
5996479,4
7343194,2
5398455,1
3700580,2
6072200,2
873524,1
736921,32
5566860,3
180720,7
2125539,1
2352086,43
3410377,1
7326310,18
1148661,18
5584756,2
4461341,15
5311058,1
2442765,2
2743637,4
3846986,4
5789452,2
6835578,78
3038499,1
1750606,261
7348097,3
5108106,78
6517441,3
3379805,17
7164528,2
4830642,1
5799076,1
6009770,3
687141,1
6767884,7
2290137,24
7402288,1
1252541,7
6124314,9
1017586,6
154618,1
5243150,1
6480915,7
7313059,2
6442618,1
2620199,8
6208746,8
4354372,78
2505346,1
1064069,1
1809697,1
4605237,3
5537170,2
7147190,9
1542221,1
7220502,29
6519855,5
3286650,1
2648154,23
4346941,52
2162119,1
1356681,1
3185548,5
862025,3
2097468,1
1541981,3
912827,2
4192807,1
2411050,24
783508,125
6408980,1
237868,5
7177982,2
6385970,2
4093088,214
1137463,53
5713707,20
6032629,2
3642739,8
5335956,7
2722470,2
3065413,3
205914,2
168826,5
6468564,3
919226,1
7352767,2
649806,57
4318559,6
2930099,3
5875290,76
3098134,1
2523814,1
5131600,3
5153104,1
3108993,1
3005492,3
4499549,1
2939446,10
4495648,1
4878665,781
3090819,4
384363,1
5236635,473
738411,142
4351027,1
5048036,1
640303,11
7006586,2
7167414,1
3877356,1
5417882,1
3920941,6
5185829,2
1516997,1
7087910,1
2535773,2
2582560,5
7080459,2
6714300,1
6200052,1
1638144,2
2258072,3
2264712,138
999519,37
2007398,1
5035163,3
3212352,9
2319175,2
5018037,1
5538492,34
3361204,1
956150,2
7239787,3
5169164,1
5791605,3
4495874,1
5114694,1
7026506,1
1524585,1
6003658,1
3136840,1
3808289,3
3656536,676
2728345,153
1779822,65
3399845,227
4303637,1
633866,32
852465,2
3083345,1
3283587,1
1280075,6
1914660,4
3089920,7
153936,45
6928231,14
1810907,2
2415135,10
5832367,1
4613237,1
7421321,1
1670352,10
294265,2
4219546,7
7292654,3
6910671,3
3741322,7
1742126,1
2521817,7
4251381,5
5616046,1
1209413,14
2056891,1
1433748,1
4312161,3
4894612,1
1516119,7
2871923,2
4550460,1
3248808,10
6948564,1
6102495,18
5288397,1
459320,14
4567456,40
6698176,2
1302458,2
5505401,13
5548618,11
1472804,4
4270711,1
6822351,1
2241100,1
2506962,3
2256927,7
4166858,1
4228968,61
7157249,14
6227751,3
7086026,9
6263690,360
2288193,13
37332,1
6407521,1
3114191,16
6118205,2
4394337,1
4443672,1
2351333,31
3219658,1
671267,24
1175613,13
5601765,38
2809852,3
2397056,3
531534,24
5822935,3
3177223,1
615276,12
1564592,1
3007156,16
862577,8
748244,290
499026,2
6260026,6
3625106,2
7277203,1
3035719,5
2591711,709
1038231,451
243036,2
4895538,8
1003746,2
5926605,16
1572571,4
2650215,11
1026106,5
4690048,3
5036573,1
1270842,2
5146502,2
6242662,2
5178293,16
3284829,2
4111447,8
4899261,1
4897162,27
3963250,1
1880204,162
4875863,12
1380928,1
1939988,3
6466014,4
4363952,68
4584604,4
4358746,9
3286314,1
4520593,4
2297097,1
106166,4
1999955,1
2855604,5
1443716,17
2882429,8
563062,3
2115652,728
4565256,3
3665146,552
7243004,18
4529007,192
4507666,36
3565737,25
4276485,1
282083,4
3686839,1
318971,1
4978347,1
7384104,13
514882,14
5540706,2
3775071,60
6669746,3
4705796,1
679631,982
6127349,1
2778376,1
3252157,10
5934434,55
6484940,1
2398720,2
523280,2
5800586,2
3683296,1
7291811,1
215585,2
3341566,1
615163,2
2757092,5
3004383,1
5464373,1
1137114,1
5803778,1
6364653,96
5441857,3
5666847,9
1318313,1
4734563,13
4316085,2
1453400,109
2499861,158
4405727,11
7061107,3
5609381,16
7115654,123
7167542,2
1437766,1
2750233,1
2779450,1
3407287,1
6539087,5
3410803,5
6292874,2
6384399,1
3710544,3
6345186,16
1859980,3
3664708,2
4058978,1
4632909,1
2944082,123
422790,7
1574287,10
1581343,6
4243747,1
7422147,1
887022,6
6861801,1
945068,1
5903809,1
5772426,1
1423565,1
4437528,11
2686669,3
2582439,1
4909910,2
1042242,3
4385364,2
4069474,1
2858158,6
1565243,1
1211352,20
5165387,3
4244423,25
3577674,11
2132510,10
4417352,53
5247338,66
2455329,8
455676,75
4088898,36
3184998,1
3760120,4
2557377,2
5521675,5
5639178,2
787151,1
4808853,2
5984454,2
4997362,9
307699,3
1992503,2
3470212,5
1768257,62
3442207,3
2030558,24
809437,2
6972505,1
6438803,14
1317349,8
4194811,5
3558291,33
3522672,26
5257514,9
4479020,1
3414689,1
4469601,1
4563082,4
4435132,3
4386925,1
3452890,2
2117335,1
622297,1
41454,1
4310537,6
3382590,1
7037618,69
4515858,1
1082393,1
6580425,1
2856715,2
4736820,1
2311969,6
2155095,1668
4061382,1
3678707,1
4252285,1
4596316,2
1906058,7
1742393,59
3330506,169
6464317,36
531775,6
2737265,7
256093,24
7057009,18
6443297,1
764777,44
1543662,4
2998033,2
4572119,26
1487128,12
3495891,2
3074754,6
3992003,2
5294318,4
2776070,2
5175988,8
5587070,3
1782203,3
4807675,1
5079356,5
4778416,15
3921175,2
2975688,1
2498504,3
4168376,2
5589140,1
3107172,2
395759,6
2048873,5
4780745,2
7422148,1
4394338,3
378723,5
3900878,34
415882,7
1383158,1
903341,3
6623594,6
5438159,19
2798912,1
6757399,1
3173688,6
2988953,5
607143,1
5253766,3
5461847,1
4329163,28
6470803,36
6463539,4
2679534,1
3258350,1
5993043,1
2491132,16
6160542,6
7299387,34
6564986,5
5322892,1
2734695,2
2396941,8
6500889,5
916850,2
2088454,1
1490436,8
5376571,78
4718065,2
578162,1
6509868,2
6350170,70
4607652,84
3182240,2
5512085,2
2139039,1
3223963,3
3987229,4
1703936,3
3486675,1
4425720,3
3095344,97
6224610,2
6235536,1
580236,2
6168169,16
1818781,1
2945157,6
3691052,2
6622027,82
3800262,3
1071101,1
6910145,2
2407597,2
2344656,6
506780,1
7029167,2
701908,4
4005863,3
550600,6
5351372,11
5369971,3
1512517,30
854600,3
4931253,3
7380909,13
704359,1
4556576,1
2763638,34
4695414,48
5858896,238
4712230,1
1549347,2
4265543,1
5836688,2
2738180,10
4184295,1
4852158,28
5764669,2
2102269,1
2843968,9
2393943,1
3247685,1
3924601,2
5632834,1
3509604,2
480080,5
4831747,1
2095267,3
3705676,1
28665,547
4715836,15
2275511,52
2189781,10
3577633,1
6406208,3
1994294,1
4962447,2
775111,1
6368455,1
2205442,1
2919686,1
4916749,15
5880476,2
2472845,1
5891463,110
6448487,1
7401904,1
783822,1
4846201,380
6585139,70
5938869,7
2582393,2
5162989,3
743817,2
1287684,2
999803,2771
3870362,71
6631838,39
4681030,9
4955498,88
244208,231
2847891,3
4003689,1
3598406,3
6196251,7
17626,1
2266834,31
2991902,1
1058237,4
1072516,1
6130767,4
6752983,2
6066941,2
3456750,2
5196813,1
5632507,1
3483860,1
1082801,884
805061,4
1956483,209
4400745,1
7226591,5
6491416,9
2358343,1
4791858,3
6844727,1
3170045,1
6491833,3
2838749,13
3234249,1
3024717,2
879802,3
6412859,4
1458914,2
5362845,1
4263833,8
1282543,1
509469,1
6401211,49
4135252,3
5997077,1
1466999,3
820612,1
3397716,7
5269282,3
51708,13
5368739,1
2512815,3
4445785,1
2282466,9
1257922,3
5002411,13
1898581,3393
2817027,6
5464141,1
1235939,5
7282361,18
7232467,2
5083203,1112
3864775,46
1183720,120
6751729,45
1890252,2
4456256,1
2868462,6
3960638,3
6442619,18
2604863,1
5239822,1
5021842,1
2903076,13
6929007,3
2707626,5
295873,1
1693920,9
2231674,56
6259493,2
6449401,8
2651221,3
379668,5
1844801,1
7394247,3
5290258,1
5721385,2
3135060,37
4982966,10
6834525,2
1237675,1
669943,3
3746741,3
3308285,1
310174,1
5553010,8
142621,1
2255981,2
2473828,5
3544825,2
5567618,32
3767910,1
6556485,2
2108236,1
6213915,8
2635063,1
289802,18
4039140,4
6896439,4
785965,2
3083744,2
3971647,3
707708,2
2042782,2
2913405,1
6900824,4
1363819,14
1437046,13
2409572,12
4299462,4
5675237,42
2768520,7
6912918,1
6363188,43
7087857,1
237855,102
23205,1
2398341,1
1657439,4
6803039,13
5908593,712
347510,111
7251567,1
1229665,6
2897572,1
4265322,218
2661667,1
5632730,6
572824,1
350463,1
7029515,1
876016,1
577342,2
702604,19
7198112,6
1818039,1
1603911,2
2525552,133
1534120,1
6252167,8
2871546,1
6849688,1
2631955,1
3186225,2
3173253,1
144590,1
2299769,2
5066316,7
730648,6
596318,1
5929147,1
4248743,2
2614774,3
7258676,14
5453368,8
6924180,31
1862214,1
2784975,5
274462,91
4111780,36
5843143,7
1448482,3
6833646,35
5576532,1
4791539,85
2142265,16
6153266,3
6619479,1
207229,2
3955466,1
5177220,1155
5540905,21
6470867,9
7136922,3
2722409,30
3465902,4
3311919,1
1627281,41
3282808,2
5106754,2
2617287,4
283489,2
2221538,1
3559273,1
900646,16
6268019,2
5039868,1
5673366,1
1912611,1
561922,2
4918572,11
1770191,4
3054788,28
3107752,793
4074586,18
236868,5
4179316,2
4301122,10
1529995,953
2749570,29
4562617,9677
5263194,2565
7391943,14
5206227,22
7370269,9
5777298,165
987572,15
2487015,1
4544493,2
5266308,5
2352369,1
4744712,1
2652283,10
3117697,34
5047875,2
7192580,3
419988,2
1560589,28
822944,3
2016797,1
2263085,1
3011973,2
6980872,1
1109377,3
6791491,1
587191,9
4076074,1
5382981,5
4397579,1
7326311,1862
7143167,1
963738,17
890384,1
1493851,26
4427130,5
2094454,10
3658690,1
1175919,199
2968977,212
5059454,40
2519962,1
6547531,1
1143645,1
3021467,21
165709,15
5341219,2
3189171,3
357395,3
3280015,66
336824,1
3558237,2
4917382,5
865567,1
464617,474
1346179,14
5065346,7
2825270,1
5171145,4
3731416,5
6429258,1
4777855,1
6532338,1
2992352,10
4193398,35
3265521,3
977995,3
7227511,1
5734839,1
3917163,1
5097628,1
6133792,1
5348226,1
4277577,4
2420945,2
7044832,2
